batch_id,batch_row_id,sampling_seed,selection_reason,sentence_id,sentence_text_id,sentence,sentence_norm,source_file,source_year,source_quarter,source_form,source_cik,sentence_index,manifest_id,manifest_row_id,source_window_id,token_count,fragment_score,integrity_flags,sic,ff12_code,ff12_name,industry_metadata_source,length_bin,edge_case_flag,filing_selection_reason,original_sentence,original_sentence_index,prior_manual_label,prior_assistive_label,source_section,match_status,match_score,candidate_sentence_index,prelabel_eligible,skip_reason,assistive_label,assistive_confidence,assistive_rationale,assistive_model,assistive_generated_at,assistive_prompt_hash,label,is_uncertain,uncertainty_note,source_input_path,label_source,assistive_present
labeling_batch_v3,8b19bd0b3ef29a31,20260312,quarter_diversity_fill,ce5e1c559bb782a7,519366f5a34aaf10,"In addition, the adoption of generative artificial intelligence (""AI"") technologies may bring challenges in terms of disruption to both our business model and our existing technology and products.",in addition the adoption of generative artificial intelligence ai technologies may bring challenges in terms of disruption to both our business model and our existing technology and products,2024/QTR1/20240214_10-K_edgar_data_106640_0000106640-24-000020.txt,2024,1,10-K,106640,1,expansion_2024_batch_04,59cf310391265a02,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,item_1_business,,,,,,Irrelevant,high,"Generic risk disclosure about potential disruption, not a firm-specific factual AI capability claim.",gpt-5-mini,2026-03-14T17:21:56.444716+00:00,ed71957ff07af618e4d0798f00de6b742397aa80a69605f9dbb01fb931627157,Irrelevant,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v2,b08e1cbce414926e,20260311,quarter_diversity_fill,80ce1c8adb92e58e,29eb4aa2c8052737,"In addition, the emergence and increased adoption of artificial intelligence AI could cause us to fall behind competitively.",in addition the emergence and increased adoption of artificial intelligence ai could cause us to fall behind competitively,2024/QTR1/20240215_10-K_edgar_data_1021561_0001140361-24-008111.txt,2024,1,10-K,1021561,1,expansion_2024_batch_02,828d1ec00e546271,active_2021_2024,18,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,other,,,,,,Irrelevant,high,Generic risk disclosure about AI without any firm-specific current capability or offering.,gpt-5-mini,2026-03-14T02:00:50.941723+00:00,85378886f459eb12076403f8a2361331aa41217a97b47e32752718d7c3fafdf2,Irrelevant,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v3,3bb40d1617cef3bf,20260312,quarter_diversity_fill,fbf11708f0c5c9f0,d239c41968fba9b2,"Automation through AI also could streamline supply chain management, inventory tracking and order fulfillment, leading to increased efficiencies and cost effectiveness.",automation through ai also could streamline supply chain management inventory tracking and order fulfillment leading to increased efficiencies and cost effectiveness,2024/QTR1/20240215_10-K_edgar_data_1021561_0001140361-24-008111.txt,2024,1,10-K,1021561,3,expansion_2024_batch_02,828d1ec00e546271,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,other,,,,,,Speculative,high,Firm-specific intention/opportunity language about potential benefits without stating current use or investment.,gpt-5-mini,2026-03-14T17:21:57.764157+00:00,9d74ebcf30502ade6c0754527402f545b8d8abcf0c55cc185a56a3e114194592,Speculative,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v3,4b6a06e4570edf93,20260312,quarter_diversity_fill,c37cd32a6952859a,52a69644a08b363e,"As a result, we may be unable to anticipate, detect or prevent future attacks, particularly as the methodologies utilized by attackers change frequently or are not recognized until launched, and we may be unable to investigate or remediate incidents because attackers are increasingly using techniques and tools (such as artificial intelligence) designed to circumvent controls, avoid detection, and remove or obfuscate forensic evidence.",as a result we may be unable to anticipate detect or prevent future attacks particularly as the methodologies utilized by attackers change frequently or are not recognized until launched and we may be unable to investigate or remediate incidents because attackers are increasingly using techniques and tools such as artificial intelligence designed to circumvent controls avoid detection and remove or obfuscate forensic evidence,2024/QTR1/20240215_10-K_edgar_data_1037676_0001558370-24-001229.txt,2024,1,10-K,1037676,1,expansion_2024_batch_03,8697518e1268e8f6,active_2021_2024,63,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Irrelevant,high,"Primary function is risk disclosure about attackers using AI, not a firm capability claim.",gpt-5-mini,2026-03-14T17:21:59.220713+00:00,fc90f696d2f7046ddcd39aa0284453d0b6304f549345dfc691cf6a4998eef513,Irrelevant,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v3,425ebdd8a5361d5a,20260312,quarter_diversity_fill,463d755f47e27e0d,45012e8fae592103,Such threats may be difficult to detect for long periods of time and also may be further enhanced in frequency or effectiveness through threat actors use of artificial intelligence.,such threats may be difficult to detect for long periods of time and also may be further enhanced in frequency or effectiveness through threat actors use of artificial intelligence,2024/QTR1/20240215_10-K_edgar_data_1043219_0001628280-24-005115.txt,2024,1,10-K,1043219,2,expansion_2024_batch_03,1be6bbefba456aa8,active_2021_2024,29,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Irrelevant,high,"Generic risk statement about AI-enhanced threats, no firm-specific capability or claim.",gpt-5-mini,2026-03-14T17:22:00.453474+00:00,0233dae2f8f5207a58df9633c598f519bab0f44c1554643fd2abb3d5ffa10623,Irrelevant,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v2,c04d675de58a9dd0,20260311,quarter_diversity_fill,5ae70fcfe3c6fbae,8835b0aa74a423ea,Such integration and use of AI may become more important in our product offerings and operations over time.,such integration and use of ai may become more important in our product offerings and operations over time,2024/QTR1/20240215_10-K_edgar_data_1050446_0000950170-24-015847.txt,2024,1,10-K,1050446,13,expansion_2024_batch_03,96cd4ae986ccb42b,active_2021_2024,18,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,other,,,,,,Speculative,high,"Forward-looking statement about potential increased importance, not a current factual claim.",gpt-5-mini,2026-03-14T02:00:52.188693+00:00,eb1c8b92f96c2ab2a3c51d718f6d811b62fc939d1413d208b6647a4e4696d6eb,Speculative,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v3,c83d284635270d1a,20260312,quarter_diversity_fill,aa5406db6036e628,6e0cd2b3f7690202,"These AI-related initiatives, whether successful or not, could cause us to incur substantial costs and could result in delays in our software release cadence.",these ai related initiatives whether successful or not could cause us to incur substantial costs and could result in delays in our software release cadence,2024/QTR1/20240215_10-K_edgar_data_1050446_0000950170-24-015847.txt,2024,1,10-K,1050446,14,expansion_2024_batch_03,96cd4ae986ccb42b,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,other,,,,,,Irrelevant,high,"Primary function is risk disclosure about AI initiatives causing costs/delays, not a factual capability claim.",gpt-5-mini,2026-03-14T17:22:01.932226+00:00,333d740c516731ec46c67de881d96e64b77fad249b1f67f8b0723da932a658c6,Irrelevant,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v2,df42379864a36f3b,20260311,quarter_diversity_fill,2387103833acfbe8,717b40a2f901a513,"In the future, we directly or through our third-party provided information technology systems or software may incorporate artificial intelligence AI capabilities into our business.",in the future we directly or through our third party provided information technology systems or software may incorporate artificial intelligence ai capabilities into our business,2024/QTR1/20240215_10-K_edgar_data_1052752_0000950170-24-015982.txt,2024,1,10-K,1052752,1,expansion_2024_batch_04,076f465ad91b2ef9,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,item_1a_risk_factors,,,,,,Speculative,high,"Future-looking statement about possible incorporation of AI, not a present factual claim.",gpt-5-mini,2026-03-14T02:00:54.053626+00:00,c72786726cda45409f6712b7b1cb480d888a20a1271a633d50de67ace000cd8c,Speculative,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v3,11330f1f1057ba18,20260312,quarter_diversity_fill,51929e6af2a06c58,9052918b1f775a17,"As with many innovations, AI presents risks, challenges, and unintended consequences that could affect its adoption, and therefore our business.",as with many innovations ai presents risks challenges and unintended consequences that could affect its adoption and therefore our business,2024/QTR1/20240215_10-K_edgar_data_1052752_0000950170-24-015982.txt,2024,1,10-K,1052752,2,expansion_2024_batch_04,076f465ad91b2ef9,active_2021_2024,20,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,item_1a_risk_factors,,,,,,Irrelevant,high,Generic risk disclosure about AI's impact on business; no firm-specific current capability or offering.,gpt-5-mini,2026-03-14T17:22:03.417923+00:00,892d59a1e6833e4ba8935761328326dad95d7b539fe1f7acf9557e8b8846bd39,Irrelevant,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v1,a40e3072bfdfdc07,20260306,quarter_diversity_fill,4242b9a10b4ff277,2468efd746dbed35,"Our Affiliates may not compare favorably with their competitors in any or all of these categories, and technological developments, including financial applications and services based on artificial intelligence AI , may over time reduce the demand for, or clients willingness to pay for, certain products and services.",our affiliates may not compare favorably with their competitors in any or all of these categories and technological developments including financial applications and services based on artificial intelligence ai may over time reduce the demand for or clients willingness to pay for certain products and services,2024/QTR1/20240216_10-K_edgar_data_1004434_0001004434-24-000010.txt,2024,1,10-K,1004434,1,pilot_2024_10k_v1,8badc011c486e7ff,active_2021_2024,47,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our Affiliates may not compare favorably with their competitors in any or all of these categories, and technological developments, including financial applications and services based on artificial intelligence AI ), may over time reduce the demand for, or clients willingness to pay for, certain products and services.",1.0,,,item_1_business,exact,1.0,1.0,True,,Irrelevant,high,"Generic risk/market statement about AI reducing demand, not a firm-specific capability claim.",gpt-5-mini,2026-03-13T00:08:09.482458+00:00,c0da4dc87808d5292851e43d23e2c47a31bbbea5e8ffadbbee618b8dfbf541b6,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,8b718b65d388a9b9,20260306,quarter_diversity_fill,3dd04eecfc20c3ba,9c293c4480aa5e43,"For example, the use of generative AI technologies by us, our Affiliates, or our respective third-party service providers could result in new and expanded risks.",for example the use of generative ai technologies by us our affiliates or our respective third party service providers could result in new and expanded risks,2024/QTR1/20240216_10-K_edgar_data_1004434_0001004434-24-000010.txt,2024,1,10-K,1004434,2,pilot_2024_10k_v1,8badc011c486e7ff,active_2021_2024,25,0.0,[],,12,Other,unknown,long,True,quarter_fill,"For example, the use of generative AI technologies by us, our Affiliates, or our respective third-party service providers could result in new and expanded risks.",2.0,,,item_1_business,exact,1.0,2.0,True,,Irrelevant,high,"Risk-disclosure language about potential risks from AI use—generic, not a standalone capability claim.",gpt-5-mini,2026-03-13T00:08:11.278311+00:00,86512f3d6791e4adad5da260adc2737f258d5689086758d8c1be1be9c62c943d,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,6fc28a8e7bc0db4f,20260306,quarter_diversity_fill,4d60a30db86bb743,e1db53fd7bfc6f43,"The advancement of AI has given rise to additional vulnerabilities and potential entry points for cyber threats, providing threat actors with additional tools to automate attacks, evade detection, or generate sophisticated phishing emails.",the advancement of ai has given rise to additional vulnerabilities and potential entry points for cyber threats providing threat actors with additional tools to automate attacks evade detection or generate sophisticated phishing emails,2024/QTR1/20240216_10-K_edgar_data_1004434_0001004434-24-000010.txt,2024,1,10-K,1004434,3,pilot_2024_10k_v1,8badc011c486e7ff,active_2021_2024,33,0.0,[],,12,Other,unknown,long,False,quarter_fill,"The advancement of AI has given rise to additional vulnerabilities and potential entry points for cyber threats, providing threat actors with additional tools to automate attacks, evade detection, or generate sophisticated phishing emails.",3.0,,,item_1_business,exact,1.0,3.0,True,,Irrelevant,high,"Generic risk statement about AI-enabled threats, not a firm-specific capability or claim.",gpt-5-mini,2026-03-13T00:08:13.648905+00:00,8cb60115366d5ae7cd816a7c5bc71dd0c5fd89ea9e9e70fb6fe8f538e33fc0f9,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v2,3ef1fa78bd85a505,20260311,quarter_diversity_fill,691ff1fda84f8181,82df2d572e24d333,We have been and expect to continue to use artificial intelligence AI in our solutions that support our business.,we have been and expect to continue to use artificial intelligence ai in our solutions that support our business,2024/QTR1/20240216_10-K_edgar_data_1005757_0000950170-24-016286.txt,2024,1,10-K,1005757,7,expansion_2024_batch_01,905bba4e6dff169e,active_2021_2024,19,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,item_1a_risk_factors,,,,,,Actionable,high,States present and ongoing use of AI in company solutions—a firm-specific factual claim.,gpt-5-mini,2026-03-14T02:00:55.555847+00:00,1154bf3558c55f7b4a52e046932c38cae6e95b77b4f7c85311809bb4faa11480,Actionable,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
